"id","codigo","descricao"
"__export__.sped_cnae_669","4541203","COMÉRCIO A VAREJO DE MOTOCICLETAS E MOTONETAS NOVAS"
"__export__.sped_cnae_670","4541204","COMÉRCIO A VAREJO DE MOTOCICLETAS E MOTONETAS USADAS"
"__export__.sped_cnae_671","4541205","COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS PARA MOTOCICLETAS E MOTONETAS"
"__export__.sped_cnae_672","4542101","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MOTOCICLETAS E MOTONETAS, PEÇAS E ACESSÓRIOS"
"__export__.sped_cnae_673","4542102","COMÉRCIO SOB CONSIGNAÇÃO DE MOTOCICLETAS E MOTONETAS"
"__export__.sped_cnae_674","4543900","MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS E MOTONETAS"
"__export__.sped_cnae_675","4611700","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MATÉRIAS-PRIMAS AGRÍCOLAS E ANIMAIS VIVOS"
"__export__.sped_cnae_676","4612500","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE COMBUSTÍVEIS, MINERAIS, PRODUTOS SIDERÚRGICOS E QUÍMICOS"
"__export__.sped_cnae_677","4613300","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MADEIRA, MATERIAL DE CONSTRUÇÃO E FERRAGENS"
"__export__.sped_cnae_678","4614100","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MÁQUINAS, EQUIPAMENTOS, EMBARCAÇÕES E AERONAVES"
"__export__.sped_cnae_679","4615000","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE ELETRODOMÉSTICOS, MÓVEIS E ARTIGOS DE USO DOMÉSTICO"
"__export__.sped_cnae_680","4616800","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE TÊXTEIS, VESTUÁRIO, CALÇADOS E ARTIGOS DE VIAGEM"
"__export__.sped_cnae_681","4617600","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO"
"__export__.sped_cnae_682","4618401","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MEDICAMENTOS, COSMÉTICOS E PRODUTOS DE PERFUMARIA"
"__export__.sped_cnae_683","4618402","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE INSTRUMENTOS E MATERIAIS ODONTO-MÉDICO-HOSPITALARES"
"__export__.sped_cnae_684","4618403","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE JORNAIS, REVISTAS E OUTRAS PUBLICAÇÕES"
"__export__.sped_cnae_685","4618499","OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO ESPECIALIZADO EM PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_686","4619200","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MERCADORIAS EM GERAL NÃO ESPECIALIZADO"
"__export__.sped_cnae_687","4621400","COMÉRCIO ATACADISTA DE CAFÉ EM GRÃO"
"__export__.sped_cnae_688","4622200","COMÉRCIO ATACADISTA DE SOJA"
"__export__.sped_cnae_689","4623101","COMÉRCIO ATACADISTA DE ANIMAIS VIVOS"
"__export__.sped_cnae_690","4623102","COMÉRCIO ATACADISTA DE COUROS, LÃS, PELES E OUTROS SUBPRODUTOS NÃO-COMESTÍVEIS DE ORIGEM ANIMAL"
"__export__.sped_cnae_691","4623103","COMÉRCIO ATACADISTA DE ALGODÃO"
"__export__.sped_cnae_692","4623104","COMÉRCIO ATACADISTA DE FUMO EM FOLHA NÃO BENEFICIADO"
"__export__.sped_cnae_693","4623105","COMÉRCIO ATACADISTA DE CACAU"
"__export__.sped_cnae_694","4623106","COMÉRCIO ATACADISTA DE SEMENTES, FLORES, PLANTAS E GRAMAS"
"__export__.sped_cnae_695","4623107","COMÉRCIO ATACADISTA DE SISAL"
"__export__.sped_cnae_696","4623108","COMÉRCIO ATACADISTA DE MATÉRIAS-PRIMAS AGRÍCOLAS COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA"
"__export__.sped_cnae_697","4623109","COMÉRCIO ATACADISTA DE ALIMENTOS PARA ANIMAIS"
"__export__.sped_cnae_698","4623199","COMÉRCIO ATACADISTA DE MATÉRIAS-PRIMAS AGRÍCOLAS NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_699","4631100","COMÉRCIO ATACADISTA DE LEITE E LATICÍNIOS"
"__export__.sped_cnae_700","4632001","COMÉRCIO ATACADISTA DE CEREAIS E LEGUMINOSAS BENEFICIADOS"
"__export__.sped_cnae_701","4632002","COMÉRCIO ATACADISTA DE FARINHAS, AMIDOS E FÉCULAS"
"__export__.sped_cnae_702","4632003","COMÉRCIO ATACADISTA DE CEREAIS E LEGUMINOSAS BENEFICIADOS, FARINHAS, AMIDOS E FÉCULAS, COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA"
"__export__.sped_cnae_703","4633801","COMÉRCIO ATACADISTA DE FRUTAS, VERDURAS, RAÍZES, TUBÉRCULOS, HORTALIÇAS E LEGUMES FRESCOS"
"__export__.sped_cnae_704","4633802","COMÉRCIO ATACADISTA DE AVES VIVAS E OVOS"
"__export__.sped_cnae_705","4633803","COMÉRCIO ATACADISTA DE COELHOS E OUTROS PEQUENOS ANIMAIS VIVOS PARA ALIMENTAÇÃO"
"__export__.sped_cnae_706","4634601","COMÉRCIO ATACADISTA DE CARNES BOVINAS E SUÍNAS E DERIVADOS"
"__export__.sped_cnae_707","4634602","COMÉRCIO ATACADISTA DE AVES ABATIDAS E DERIVADOS"
"__export__.sped_cnae_708","4634603","COMÉRCIO ATACADISTA DE PESCADOS E FRUTOS DO MAR"
"__export__.sped_cnae_709","4634699","COMÉRCIO ATACADISTA DE CARNES E DERIVADOS DE OUTROS ANIMAIS"
"__export__.sped_cnae_710","4635401","COMÉRCIO ATACADISTA DE ÁGUA MINERAL"
"__export__.sped_cnae_711","4635402","COMÉRCIO ATACADISTA DE CERVEJA, CHOPE E REFRIGERANTE"
"__export__.sped_cnae_712","4635403","COMÉRCIO ATACADISTA DE BEBIDAS COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA"
"__export__.sped_cnae_713","4635499","COMÉRCIO ATACADISTA DE BEBIDAS NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_714","4636201","COMÉRCIO ATACADISTA DE FUMO BENEFICIADO"
"__export__.sped_cnae_715","4636202","COMÉRCIO ATACADISTA DE CIGARROS, CIGARRILHAS E CHARUTOS"
"__export__.sped_cnae_716","4637101","COMÉRCIO ATACADISTA DE CAFÉ TORRADO, MOÍDO E SOLÚVEL"
"__export__.sped_cnae_717","4637102","COMÉRCIO ATACADISTA DE AÇÚCAR"
"__export__.sped_cnae_718","4637103","COMÉRCIO ATACADISTA DE ÓLEOS E GORDURAS"
"__export__.sped_cnae_719","4637104","COMÉRCIO ATACADISTA DE PÃES, BOLOS, BISCOITOS E SIMILARES"
"__export__.sped_cnae_720","4637105","COMÉRCIO ATACADISTA DE MASSAS ALIMENTÍCIAS"
"__export__.sped_cnae_721","4637106","COMÉRCIO ATACADISTA DE SORVETES"
"__export__.sped_cnae_722","4637107","COMÉRCIO ATACADISTA DE CHOCOLATES, CONFEITOS, BALAS, BOMBONS E SEMELHANTES"
"__export__.sped_cnae_723","4637199","COMÉRCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS ALIMENTÍCIOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_724","4639701","COMÉRCIO ATACADISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL"
"__export__.sped_cnae_725","4639702","COMÉRCIO ATACADISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL, COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA"
"__export__.sped_cnae_726","4641901","COMÉRCIO ATACADISTA DE TECIDOS"
"__export__.sped_cnae_727","4641902","COMÉRCIO ATACADISTA DE ARTIGOS DE CAMA, MESA E BANHO"
"__export__.sped_cnae_728","4641903","COMÉRCIO ATACADISTA DE ARTIGOS DE ARMARINHO"
"__export__.sped_cnae_729","4642701","COMÉRCIO ATACADISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS, EXCETO PROFISSIONAIS E DE SEGURANÇA"
"__export__.sped_cnae_730","4642702","COMÉRCIO ATACADISTA DE ROUPAS E ACESSÓRIOS PARA USO PROFISSIONAL E DE SEGURANÇA DO TRABALHO"
"__export__.sped_cnae_731","4643501","COMÉRCIO ATACADISTA DE CALÇADOS"
"__export__.sped_cnae_732","4643502","COMÉRCIO ATACADISTA DE BOLSAS, MALAS E ARTIGOS DE VIAGEM"
"__export__.sped_cnae_733","4644301","COMÉRCIO ATACADISTA DE MEDICAMENTOS E DROGAS DE USO HUMANO"
"__export__.sped_cnae_734","4644302","COMÉRCIO ATACADISTA DE MEDICAMENTOS E DROGAS DE USO VETERINÁRIO"
"__export__.sped_cnae_735","4645101","COMÉRCIO ATACADISTA DE INSTRUMENTOS E MATERIAIS PARA USO MÉDICO, CIRÚRGICO, HOSPITALAR E DE LABORATÓRIOS"
"__export__.sped_cnae_736","4645102","COMÉRCIO ATACADISTA DE PRÓTESES E ARTIGOS DE ORTOPEDIA"
"__export__.sped_cnae_737","4645103","COMÉRCIO ATACADISTA DE PRODUTOS ODONTOLÓGICOS"
"__export__.sped_cnae_738","4646001","COMÉRCIO ATACADISTA DE COSMÉTICOS E PRODUTOS DE PERFUMARIA"
"__export__.sped_cnae_739","4646002","COMÉRCIO ATACADISTA DE PRODUTOS DE HIGIENE PESSOAL"
"__export__.sped_cnae_740","4647801","COMÉRCIO ATACADISTA DE ARTIGOS DE ESCRITÓRIO E DE PAPELARIA"
"__export__.sped_cnae_741","4647802","COMÉRCIO ATACADISTA DE LIVROS, JORNAIS E OUTRAS PUBLICAÇÕES"
"__export__.sped_cnae_742","4649401","COMÉRCIO ATACADISTA DE EQUIPAMENTOS ELÉTRICOS DE USO PESSOAL E DOMÉSTICO"
"__export__.sped_cnae_743","4649402","COMÉRCIO ATACADISTA DE APARELHOS ELETRÔNICOS DE USO PESSOAL E DOMÉSTICO"
"__export__.sped_cnae_744","4649403","COMÉRCIO ATACADISTA DE BICICLETAS, TRICICLOS E OUTROS VEÍCULOS RECREATIVOS"
"__export__.sped_cnae_745","4649404","COMÉRCIO ATACADISTA DE MÓVEIS E ARTIGOS DE COLCHOARIA"
"__export__.sped_cnae_746","4649405","COMÉRCIO ATACADISTA DE ARTIGOS DE TAPEÇARIA; PERSIANAS E CORTINAS"
"__export__.sped_cnae_747","4649406","COMÉRCIO ATACADISTA DE LUSTRES, LUMINÁRIAS E ABAJURES"
"__export__.sped_cnae_748","4649407","COMÉRCIO ATACADISTA DE FILMES, CDS, DVDS, FITAS E DISCOS"
"__export__.sped_cnae_749","4649408","COMÉRCIO ATACADISTA DE PRODUTOS DE HIGIENE, LIMPEZA E CONSERVAÇÃO DOMICILIAR"
"__export__.sped_cnae_750","4649409","COMÉRCIO ATACADISTA DE PRODUTOS DE HIGIENE, LIMPEZA E CONSERVAÇÃO DOMICILIAR, COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA"
"__export__.sped_cnae_751","4649410","COMÉRCIO ATACADISTA DE JÓIAS, RELÓGIOS E BIJUTERIAS, INCLUSIVE PEDRAS PRECIOSAS E SEMIPRECIOSAS LAPIDADAS"
"__export__.sped_cnae_752","4649499","COMÉRCIO ATACADISTA DE OUTROS EQUIPAMENTOS E ARTIGOS DE USO PESSOAL E DOMÉSTICO NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_753","4651601","COMÉRCIO ATACADISTA DE EQUIPAMENTOS DE INFORMÁTICA"
"__export__.sped_cnae_754","4651602","COMÉRCIO ATACADISTA DE SUPRIMENTOS PARA INFORMÁTICA"
"__export__.sped_cnae_755","4652400","COMÉRCIO ATACADISTA DE COMPONENTES ELETRÔNICOS E EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO"
"__export__.sped_cnae_756","4661300","COMÉRCIO ATACADISTA DE MÁQUINAS, APARELHOS E EQUIPAMENTOS PARA USO AGROPECUÁRIO; PARTES E PEÇAS"
"__export__.sped_cnae_757","4662100","COMÉRCIO ATACADISTA DE MÁQUINAS, EQUIPAMENTOS PARA TERRAPLENAGEM, MINERAÇÃO E CONSTRUÇÃO; PARTES E PEÇAS"
"__export__.sped_cnae_758","4663000","COMÉRCIO ATACADISTA DE MÁQUINAS E EQUIPAMENTOS PARA USO INDUSTRIAL; PARTES E PEÇAS"
"__export__.sped_cnae_759","4664800","COMÉRCIO ATACADISTA DE MÁQUINAS, APARELHOS E EQUIPAMENTOS PARA USO ODONTO-MÉDICO-HOSPITALAR; PARTES E PEÇAS"
"__export__.sped_cnae_760","4665600","COMÉRCIO ATACADISTA DE MÁQUINAS E EQUIPAMENTOS PARA USO COMERCIAL; PARTES E PEÇAS"
"__export__.sped_cnae_761","4669901","COMÉRCIO ATACADISTA DE BOMBAS E COMPRESSORES; PARTES E PEÇAS"
"__export__.sped_cnae_762","4669999","COMÉRCIO ATACADISTA DE OUTRAS MÁQUINAS E EQUIPAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE; PARTES E PEÇAS"
"__export__.sped_cnae_763","4671100","COMÉRCIO ATACADISTA DE MADEIRA E PRODUTOS DERIVADOS"
"__export__.sped_cnae_764","4672900","COMÉRCIO ATACADISTA DE FERRAGENS E FERRAMENTAS"
"__export__.sped_cnae_765","4673700","COMÉRCIO ATACADISTA DE MATERIAL ELÉTRICO"
"__export__.sped_cnae_766","4674500","COMÉRCIO ATACADISTA DE CIMENTO"
"__export__.sped_cnae_767","4679601","COMÉRCIO ATACADISTA DE TINTAS, VERNIZES E SIMILARES"
"__export__.sped_cnae_768","4679602","COMÉRCIO ATACADISTA DE MÁRMORES E GRANITOS"
"__export__.sped_cnae_769","4679603","COMÉRCIO ATACADISTA DE VIDROS, ESPELHOS E VITRAIS"
"__export__.sped_cnae_770","4679604","COMÉRCIO ATACADISTA ESPECIALIZADO DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_771","4679699","COMÉRCIO ATACADISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL"
"__export__.sped_cnae_772","4681801","COMÉRCIO ATACADISTA DE ÁLCOOL CARBURANTE, BIODIESEL, GASOLINA E DEMAIS DERIVADOS DE PETRÓLEO, EXCETO LUBRIFICANTES, NÃO REALIZADO POR TRANSPORTADOR RETALHISTA (TRR)"
"__export__.sped_cnae_773","4681802","COMÉRCIO ATACADISTA DE COMBUSTÍVEIS REALIZADO POR TRANSPORTADOR RETALHISTA (TRR)"
"__export__.sped_cnae_774","4681803","COMÉRCIO ATACADISTA DE COMBUSTÍVEIS DE ORIGEM VEGETAL, EXCETO ÁLCOOL CARBURANTE"
"__export__.sped_cnae_775","4681804","COMÉRCIO ATACADISTA DE COMBUSTÍVEIS DE ORIGEM MINERAL EM BRUTO"
"__export__.sped_cnae_776","4681805","COMÉRCIO ATACADISTA DE LUBRIFICANTES"
"__export__.sped_cnae_777","4682600","COMÉRCIO ATACADISTA DE GÁS LIQÜEFEITO DE PETRÓLEO (GLP)"
"__export__.sped_cnae_778","4683400","COMÉRCIO ATACADISTA DE DEFENSIVOS AGRÍCOLAS, ADUBOS, FERTILIZANTES E CORRETIVOS DO SOLO"
"__export__.sped_cnae_779","4684201","COMÉRCIO ATACADISTA DE RESINAS E ELASTÔMEROS"
"__export__.sped_cnae_780","4684202","COMÉRCIO ATACADISTA DE SOLVENTES"
"__export__.sped_cnae_781","4684299","COMÉRCIO ATACADISTA DE OUTROS PRODUTOS QUÍMICOS E PETROQUÍMICOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_782","4685100","COMÉRCIO ATACADISTA DE PRODUTOS SIDERÚRGICOS E METALÚRGICOS, EXCETO PARA CONSTRUÇÃO"
"__export__.sped_cnae_783","4686901","COMÉRCIO ATACADISTA DE PAPEL E PAPELÃO EM BRUTO"
"__export__.sped_cnae_784","4686902","COMÉRCIO ATACADISTA DE EMBALAGENS"
"__export__.sped_cnae_785","4687701","COMÉRCIO ATACADISTA DE RESÍDUOS DE PAPEL E PAPELÃO"
"__export__.sped_cnae_786","4687702","COMÉRCIO ATACADISTA DE RESÍDUOS E SUCATAS NÃO-METÁLICOS, EXCETO DE PAPEL E PAPELÃO"
"__export__.sped_cnae_787","4687703","COMÉRCIO ATACADISTA DE RESÍDUOS E SUCATAS METÁLICOS"
"__export__.sped_cnae_788","4689301","COMÉRCIO ATACADISTA DE PRODUTOS DA EXTRAÇÃO MINERAL, EXCETO COMBUSTÍVEIS"
"__export__.sped_cnae_789","4689302","COMÉRCIO ATACADISTA DE FIOS E FIBRAS TÊXTEIS BENEFICIADOS"
"__export__.sped_cnae_790","4689399","COMÉRCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS INTERMEDIÁRIOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_791","4691500","COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS"
"__export__.sped_cnae_792","4692300","COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE INSUMOS AGROPECUÁRIOS"
"__export__.sped_cnae_793","4693100","COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, SEM PREDOMINÂNCIA DE ALIMENTOS OU DE INSUMOS AGROPECUÁRIOS"
"__export__.sped_cnae_794","4711301","COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS"
"__export__.sped_cnae_795","4711302","COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - SUPERMERCADOS"
"__export__.sped_cnae_796","4712100","COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS"
"__export__.sped_cnae_797","4713001","LOJAS DE DEPARTAMENTOS OU MAGAZINES"
"__export__.sped_cnae_798","4713002","LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES"
"__export__.sped_cnae_799","4713003","LOJAS DUTY FREE DE AEROPORTOS INTERNACIONAIS"
"__export__.sped_cnae_800","4721101","PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE PRODUÇÃO PRÓPRIA"
"__export__.sped_cnae_801","4721102","PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE REVENDA"
"__export__.sped_cnae_802","4721103","COMÉRCIO VAREJISTA DE LATICÍNIOS E FRIOS"
"__export__.sped_cnae_803","4721104","COMÉRCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES"
"__export__.sped_cnae_804","4722901","COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES"
"__export__.sped_cnae_805","4722902","PEIXARIA"
"__export__.sped_cnae_806","4723700","COMÉRCIO VAREJISTA DE BEBIDAS"
"__export__.sped_cnae_807","4724500","COMÉRCIO VAREJISTA DE HORTIFRUTIGRANJEIROS"
"__export__.sped_cnae_808","4729601","TABACARIA"
"__export__.sped_cnae_809","4729699","COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_810","4731800","COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_811","4732600","COMÉRCIO VAREJISTA DE LUBRIFICANTES"
"__export__.sped_cnae_812","4741500","COMÉRCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA"
"__export__.sped_cnae_813","4742300","COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO"
"__export__.sped_cnae_814","4743100","COMÉRCIO VAREJISTA DE VIDROS"
"__export__.sped_cnae_815","4744001","COMÉRCIO VAREJISTA DE FERRAGENS E FERRAMENTAS"
"__export__.sped_cnae_816","4744002","COMÉRCIO VAREJISTA DE MADEIRA E ARTEFATOS"
"__export__.sped_cnae_817","4744003","COMÉRCIO VAREJISTA DE MATERIAIS HIDRÁULICOS"
"__export__.sped_cnae_818","4744004","COMÉRCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS"
"__export__.sped_cnae_819","4744005","COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_820","4744099","COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL"
"__export__.sped_cnae_821","4751200","COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA"
"__export__.sped_cnae_822","4752100","COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO"
"__export__.sped_cnae_823","4753900","COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO"
"__export__.sped_cnae_824","4754701","COMÉRCIO VAREJISTA DE MÓVEIS"
"__export__.sped_cnae_825","4754702","COMÉRCIO VAREJISTA DE ARTIGOS DE COLCHOARIA"
"__export__.sped_cnae_826","4754703","COMÉRCIO VAREJISTA DE ARTIGOS DE ILUMINAÇÃO"
"__export__.sped_cnae_827","4755501","COMÉRCIO VAREJISTA DE TECIDOS"
"__export__.sped_cnae_828","4755502","COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO"
"__export__.sped_cnae_829","4755503","COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO"
"__export__.sped_cnae_830","4756300","COMÉRCIO VAREJISTA ESPECIALIZADO DE INSTRUMENTOS MUSICAIS E ACESSÓRIOS"
"__export__.sped_cnae_831","4757100","COMÉRCIO VAREJISTA ESPECIALIZADO DE PEÇAS E ACESSÓRIOS PARA APARELHOS ELETROELETRÔNICOS PARA USO DOMÉSTICO, EXCETO INFORMÁTICA E COMUNICAÇÃO"
"__export__.sped_cnae_832","4759801","COMÉRCIO VAREJISTA DE ARTIGOS DE TAPEÇARIA, CORTINAS E PERSIANAS"
"__export__.sped_cnae_833","4759899","COMÉRCIO VAREJISTA DE OUTROS ARTIGOS DE USO DOMÉSTICO NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_834","4761001","COMÉRCIO VAREJISTA DE LIVROS"
"__export__.sped_cnae_835","4761002","COMÉRCIO VAREJISTA DE JORNAIS E REVISTAS"
"__export__.sped_cnae_836","4761003","COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA"
"__export__.sped_cnae_837","4762800","COMÉRCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS"
"__export__.sped_cnae_838","4763601","COMÉRCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS"
"__export__.sped_cnae_839","4763602","COMÉRCIO VAREJISTA DE ARTIGOS ESPORTIVOS"
"__export__.sped_cnae_840","4763603","COMÉRCIO VAREJISTA DE BICICLETAS E TRICICLOS; PEÇAS E ACESSÓRIOS"
"__export__.sped_cnae_841","4763604","COMÉRCIO VAREJISTA DE ARTIGOS DE CAÇA, PESCA E CAMPING"
"__export__.sped_cnae_842","4763605","COMÉRCIO VAREJISTA DE EMBARCAÇÕES E OUTROS VEÍCULOS RECREATIVOS; PEÇAS E ACESSÓRIOS"
"__export__.sped_cnae_843","4771701","COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, SEM MANIPULAÇÃO DE FÓRMULAS"
"__export__.sped_cnae_844","4771702","COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, COM MANIPULAÇÃO DE FÓRMULAS"
"__export__.sped_cnae_845","4771703","COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS HOMEOPÁTICOS"
"__export__.sped_cnae_846","4771704","COMÉRCIO VAREJISTA DE MEDICAMENTOS VETERINÁRIOS"
"__export__.sped_cnae_847","4772500","COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL"
"__export__.sped_cnae_848","4773300","COMÉRCIO VAREJISTA DE ARTIGOS MÉDICOS E ORTOPÉDICOS"
"__export__.sped_cnae_849","4774100","COMÉRCIO VAREJISTA DE ARTIGOS DE ÓPTICA"
"__export__.sped_cnae_850","4781400","COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS"
"__export__.sped_cnae_851","4782201","COMÉRCIO VAREJISTA DE CALÇADOS"
"__export__.sped_cnae_852","4782202","COMÉRCIO VAREJISTA DE ARTIGOS DE VIAGEM"
"__export__.sped_cnae_853","4783101","COMÉRCIO VAREJISTA DE ARTIGOS DE JOALHERIA"
"__export__.sped_cnae_854","4783102","COMÉRCIO VAREJISTA DE ARTIGOS DE RELOJOARIA"
"__export__.sped_cnae_855","4784900","COMÉRCIO VAREJISTA DE GÁS LIQÜEFEITO DE PETRÓLEO (GLP)"
"__export__.sped_cnae_856","4785701","COMÉRCIO VAREJISTA DE ANTIGÜIDADES"
"__export__.sped_cnae_857","4785799","COMÉRCIO VAREJISTA DE OUTROS ARTIGOS USADOS"
"__export__.sped_cnae_858","4789001","COMÉRCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS"
"__export__.sped_cnae_859","4789002","COMÉRCIO VAREJISTA DE PLANTAS E FLORES NATURAIS"
"__export__.sped_cnae_860","4789003","COMÉRCIO VAREJISTA DE OBJETOS DE ARTE"
"__export__.sped_cnae_861","4789004","COMÉRCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMAÇÃO"
"__export__.sped_cnae_862","4789005","COMÉRCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITÁRIOS"
"__export__.sped_cnae_863","4789006","COMÉRCIO VAREJISTA DE FOGOS DE ARTIFÍCIO E ARTIGOS PIROTÉCNICOS"
"__export__.sped_cnae_864","4789007","COMÉRCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITÓRIO"
"__export__.sped_cnae_865","4789008","COMÉRCIO VAREJISTA DE ARTIGOS FOTOGRÁFICOS E PARA FILMAGEM"
"__export__.sped_cnae_866","4789009","COMÉRCIO VAREJISTA DE ARMAS E MUNIÇÕES"
"__export__.sped_cnae_867","4789099","COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_868","4911600","TRANSPORTE FERROVIÁRIO DE CARGA"
"__export__.sped_cnae_869","4912401","TRANSPORTE FERROVIÁRIO DE PASSAGEIROS INTERMUNICIPAL E INTERESTADUAL"
"__export__.sped_cnae_870","4912402","TRANSPORTE FERROVIÁRIO DE PASSAGEIROS MUNICIPAL E EM REGIÃO METROPOLITANA"
"__export__.sped_cnae_871","4912403","TRANSPORTE METROVIÁRIO"
"__export__.sped_cnae_872","4921301","TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, COM ITINERÁRIO FIXO, MUNICIPAL"
