"id","codigo_anp","codigo_ibge","codigo_siafi","estado_id/id","nome","pais_id/id"
"__export__.sped_municipio_7637","0006309","41153090000","7693","__export__.sped_estado_21","Mariópolis","__export__.sped_pais_30"
"__export__.sped_municipio_7640","0006310","41153580000","5487","__export__.sped_estado_21","Maripá","__export__.sped_pais_30"
"__export__.sped_municipio_7643","0006314","41154080000","7695","__export__.sped_estado_21","Marmeleiro","__export__.sped_pais_30"
"__export__.sped_municipio_7644","0006316","41154570000","866","__export__.sped_estado_21","Marquinho","__export__.sped_pais_30"
"__export__.sped_municipio_7645","0006319","41155070000","7697","__export__.sped_estado_21","Marumbi","__export__.sped_pais_30"
"__export__.sped_municipio_7646","0006320","41156060000","7699","__export__.sped_estado_21","Matelândia","__export__.sped_pais_30"
"__export__.sped_municipio_7648","0006321","41157050000","7963","__export__.sped_estado_21","Matinhos","__export__.sped_pais_30"
"__export__.sped_municipio_7649","0006324","41157390000","5503","__export__.sped_estado_21","Mato Rico","__export__.sped_pais_30"
"__export__.sped_municipio_7650","0006325","41157540000","5459","__export__.sped_estado_21","Mauá da Serra","__export__.sped_pais_30"
"__export__.sped_municipio_7651","0006326","41158040000","7701","__export__.sped_estado_21","Medianeira","__export__.sped_pais_30"
"__export__.sped_municipio_7653","0006330","41158530000","5531","__export__.sped_estado_21","Mercedes","__export__.sped_pais_30"
"__export__.sped_municipio_7654","0006331","41159030000","7703","__export__.sped_estado_21","Mirador","__export__.sped_pais_30"
"__export__.sped_municipio_7655","0006334","41160000000","7705","__export__.sped_estado_21","Miraselva","__export__.sped_pais_30"
"__export__.sped_municipio_7656","0006335","41160590000","8469","__export__.sped_estado_21","Missal","__export__.sped_pais_30"
"__export__.sped_municipio_7659","0006338","41161090000","7707","__export__.sped_estado_21","Moreira Sales","__export__.sped_pais_30"
"__export__.sped_municipio_7661","0006339","41162080000","7709","__export__.sped_estado_21","Morretes","__export__.sped_pais_30"
"__export__.sped_municipio_7663","0006342","41163070000","7711","__export__.sped_estado_21","Munhoz de Melo","__export__.sped_pais_30"
"__export__.sped_municipio_7665","0006349","41164060000","7713","__export__.sped_estado_21","Nossa Senhora das Graças","__export__.sped_pais_30"
"__export__.sped_municipio_7666","0006352","41165050000","7715","__export__.sped_estado_21","Nova Aliança do Ivaí","__export__.sped_pais_30"
"__export__.sped_municipio_7667","0006354","41166040000","7717","__export__.sped_estado_21","Nova América da Colina","__export__.sped_pais_30"
"__export__.sped_municipio_7668","0006356","41167030000","7965","__export__.sped_estado_21","Nova Aurora","__export__.sped_pais_30"
"__export__.sped_municipio_7671","0006361","41168020000","7719","__export__.sped_estado_21","Nova Cantu","__export__.sped_pais_30"
"__export__.sped_municipio_7674","0006364","41169010000","7721","__export__.sped_estado_21","Nova Esperança","__export__.sped_pais_30"
"__export__.sped_municipio_7677","0006365","41169500000","5477","__export__.sped_estado_21","Nova Esperança do Sudoeste","__export__.sped_pais_30"
"__export__.sped_municipio_7678","0006366","41170080000","7723","__export__.sped_estado_21","Nova Fátima","__export__.sped_pais_30"
"__export__.sped_municipio_7679","0006367","41170570000","5479","__export__.sped_estado_21","Nova Laranjeiras","__export__.sped_pais_30"
"__export__.sped_municipio_7684","0006368","41171070000","7725","__export__.sped_estado_21","Nova Londrina","__export__.sped_pais_30"
"__export__.sped_municipio_7686","0006370","41172060000","7967","__export__.sped_estado_21","Nova Olímpia","__export__.sped_pais_30"
"__export__.sped_municipio_7687","0006373","41172140000","5457","__export__.sped_estado_21","Nova Santa Bárbara","__export__.sped_pais_30"
"__export__.sped_municipio_7688","0006374","41172220000","7979","__export__.sped_estado_21","Nova Santa Rosa","__export__.sped_pais_30"
"__export__.sped_municipio_7691","0006371","41172550000","7995","__export__.sped_estado_21","Nova Prata do Iguaçu","__export__.sped_pais_30"
"__export__.sped_municipio_7692","0006375","41172710000","9913","__export__.sped_estado_21","Nova Tebas","__export__.sped_pais_30"
"__export__.sped_municipio_7695","0006380","41172970000","5517","__export__.sped_estado_21","Novo Itacolomi","__export__.sped_pais_30"
"__export__.sped_municipio_7696","0006390","41173050000","7727","__export__.sped_estado_21","Ortigueira","__export__.sped_pais_30"
"__export__.sped_municipio_7701","0006392","41174040000","7729","__export__.sped_estado_21","Ourizona","__export__.sped_pais_30"
"__export__.sped_municipio_7702","0006393","41174530000","9965","__export__.sped_estado_21","Ouro Verde do Oeste","__export__.sped_pais_30"
"__export__.sped_municipio_7703","0006396","41175030000","7731","__export__.sped_estado_21","Paiçandu","__export__.sped_pais_30"
"__export__.sped_municipio_7705","0006401","41176020000","7733","__export__.sped_estado_21","Palmas","__export__.sped_pais_30"
"__export__.sped_municipio_7708","0006402","41177010000","7735","__export__.sped_estado_21","Palmeira","__export__.sped_pais_30"
"__export__.sped_municipio_7710","0006406","41178000000","7737","__export__.sped_estado_21","Palmital","__export__.sped_pais_30"
"__export__.sped_municipio_7711","0006410","41179090000","7739","__export__.sped_estado_21","Palotina","__export__.sped_pais_30"
"__export__.sped_municipio_7713","0006414","41180060000","7741","__export__.sped_estado_21","Paraíso do Norte","__export__.sped_pais_30"
"__export__.sped_municipio_7714","0006416","41181050000","7743","__export__.sped_estado_21","Paranacity","__export__.sped_pais_30"
"__export__.sped_municipio_7715","0006418","41182040000","7745","__export__.sped_estado_21","Paranaguá","__export__.sped_pais_30"
"__export__.sped_municipio_7717","0006419","41183030000","7747","__export__.sped_estado_21","Paranapoema","__export__.sped_pais_30"
"__export__.sped_municipio_7718","0006420","41184020000","7749","__export__.sped_estado_21","Paranavaí","__export__.sped_pais_30"
"__export__.sped_municipio_7723","0006426","41184510000","5533","__export__.sped_estado_21","Pato Bragado","__export__.sped_pais_30"
"__export__.sped_municipio_7724","0006427","41185010000","7751","__export__.sped_estado_21","Pato Branco","__export__.sped_pais_30"
"__export__.sped_municipio_7726","0006430","41186000000","7753","__export__.sped_estado_21","Paula Freitas","__export__.sped_pais_30"
"__export__.sped_municipio_7727","0006432","41187090000","7755","__export__.sped_estado_21","Paulo Frontin","__export__.sped_pais_30"
"__export__.sped_municipio_7729","0006433","41188080000","7757","__export__.sped_estado_21","Peabiru","__export__.sped_pais_30"
"__export__.sped_municipio_7730","0006438","41188570000","868","__export__.sped_estado_21","Perobal","__export__.sped_pais_30"
"__export__.sped_municipio_7731","0006439","41189070000","7969","__export__.sped_estado_21","Pérola","__export__.sped_pais_30"
"__export__.sped_municipio_7732","0006440","41190040000","7759","__export__.sped_estado_21","Pérola D'Oeste","__export__.sped_pais_30"
"__export__.sped_municipio_7734","0006443","41191030000","7761","__export__.sped_estado_21","Piên","__export__.sped_pais_30"
"__export__.sped_municipio_7735","0006445","41191520000","5453","__export__.sped_estado_21","Pinhais","__export__.sped_pais_30"
"__export__.sped_municipio_7736","0006448","41192020000","7763","__export__.sped_estado_21","Pinhalão","__export__.sped_pais_30"
"__export__.sped_municipio_7738","0006446","41192510000","5495","__export__.sped_estado_21","Pinhal de São Bento","__export__.sped_pais_30"
"__export__.sped_municipio_7739","0006454","41193010000","7765","__export__.sped_estado_21","Pinhão","__export__.sped_pais_30"
"__export__.sped_municipio_7743","0006458","41194000000","7767","__export__.sped_estado_21","Piraí do Sul","__export__.sped_pais_30"
"__export__.sped_municipio_7744","0006460","41195090000","7769","__export__.sped_estado_21","Piraquara","__export__.sped_pais_30"
"__export__.sped_municipio_7745","0006462","41196080000","7771","__export__.sped_estado_21","Pitanga","__export__.sped_pais_30"
"__export__.sped_municipio_7748","0006463","41196570000","5461","__export__.sped_estado_21","Pitangueiras","__export__.sped_pais_30"
"__export__.sped_municipio_7749","0006465","41197070000","7773","__export__.sped_estado_21","Planaltina do Paraná","__export__.sped_pais_30"
"__export__.sped_municipio_7751","0006466","41198060000","7775","__export__.sped_estado_21","Planalto","__export__.sped_pais_30"
"__export__.sped_municipio_7756","0006471","41199050000","7777","__export__.sped_estado_21","Ponta Grossa","__export__.sped_pais_30"
"__export__.sped_municipio_7760","0006472","41199540000","870","__export__.sped_estado_21","Pontal do Paraná","__export__.sped_pais_30"
"__export__.sped_municipio_7761","0006473","41200020000","7779","__export__.sped_estado_21","Porecatu","__export__.sped_pais_30"
"__export__.sped_municipio_7762","0006476","41201010000","7781","__export__.sped_estado_21","Porto Amazonas","__export__.sped_pais_30"
"__export__.sped_municipio_7763","0006477","41201500000","872","__export__.sped_estado_21","Porto Barreiro","__export__.sped_pais_30"
"__export__.sped_municipio_7764","0006484","41202000000","7783","__export__.sped_estado_21","Porto Rico","__export__.sped_pais_30"
"__export__.sped_municipio_7765","0006489","41203090000","7785","__export__.sped_estado_21","Porto Vitória","__export__.sped_pais_30"
"__export__.sped_municipio_7766","0006490","41203330000","874","__export__.sped_estado_21","Prado Ferreira","__export__.sped_pais_30"
"__export__.sped_municipio_7767","0006491","41203580000","7991","__export__.sped_estado_21","Pranchita","__export__.sped_pais_30"
"__export__.sped_municipio_7769","0006494","41204080000","7787","__export__.sped_estado_21","Presidente Castelo Branco","__export__.sped_pais_30"
"__export__.sped_municipio_7771","0006496","41205070000","7789","__export__.sped_estado_21","Primeiro de Maio","__export__.sped_pais_30"
"__export__.sped_municipio_7773","0006498","41206060000","7791","__export__.sped_estado_21","Prudentópolis","__export__.sped_pais_30"
"__export__.sped_municipio_7776","0006838","41206550000","876","__export__.sped_estado_21","Quarto Centenário","__export__.sped_pais_30"
"__export__.sped_municipio_7777","0006500","41207050000","7793","__export__.sped_estado_21","Quatiguá","__export__.sped_pais_30"
"__export__.sped_municipio_7778","0006501","41208040000","7795","__export__.sped_estado_21","Quatro Barras","__export__.sped_pais_30"
"__export__.sped_municipio_7780","0006502","41208530000","5535","__export__.sped_estado_21","Quatro Pontes","__export__.sped_pais_30"
"__export__.sped_municipio_7781","0006504","41209030000","7955","__export__.sped_estado_21","Quedas do Iguaçu","__export__.sped_pais_30"
"__export__.sped_municipio_7782","0006506","41210000000","7797","__export__.sped_estado_21","Querência do Norte","__export__.sped_pais_30"
"__export__.sped_municipio_7785","0006507","41211090000","7799","__export__.sped_estado_21","Quinta do Sol","__export__.sped_pais_30"
"__export__.sped_municipio_7787","0006509","41212080000","7801","__export__.sped_estado_21","Quitandinha","__export__.sped_pais_30"
"__export__.sped_municipio_7790","0006510","41212570000","5527","__export__.sped_estado_21","Ramilândia","__export__.sped_pais_30"
"__export__.sped_municipio_7791","0006511","41213070000","7803","__export__.sped_estado_21","Rancho Alegre","__export__.sped_pais_30"
"__export__.sped_municipio_7792","0006512","41213560000","5513","__export__.sped_estado_21","Rancho Alegre D'Oeste","__export__.sped_pais_30"
"__export__.sped_municipio_7793","0006513","41214060000","7805","__export__.sped_estado_21","Realeza","__export__.sped_pais_30"
"__export__.sped_municipio_7797","0006514","41215050000","7807","__export__.sped_estado_21","Rebouças","__export__.sped_pais_30"
"__export__.sped_municipio_7798","0006517","41216040000","7809","__export__.sped_estado_21","Renascença","__export__.sped_pais_30"
"__export__.sped_municipio_7801","0006518","41217030000","7811","__export__.sped_estado_21","Reserva","__export__.sped_pais_30"
"__export__.sped_municipio_7804","0006519","41217520000","878","__export__.sped_estado_21","Reserva do Iguaçu","__export__.sped_pais_30"
"__export__.sped_municipio_7805","0006523","41218020000","7813","__export__.sped_estado_21","Ribeirão Claro","__export__.sped_pais_30"
"__export__.sped_municipio_7807","0006524","41219010000","7815","__export__.sped_estado_21","Ribeirão do Pinhal","__export__.sped_pais_30"
"__export__.sped_municipio_7809","0006527","41220080000","7817","__export__.sped_estado_21","Rio Azul","__export__.sped_pais_30"
"__export__.sped_municipio_7810","0006528","41221070000","7819","__export__.sped_estado_21","Rio Bom","__export__.sped_pais_30"
"__export__.sped_municipio_7812","0006530","41221560000","5481","__export__.sped_estado_21","Rio Bonito do Iguaçu","__export__.sped_pais_30"
"__export__.sped_municipio_7817","0006531","41221720000","880","__export__.sped_estado_21","Rio Branco do Ivaí","__export__.sped_pais_30"
"__export__.sped_municipio_7818","0006532","41222060000","7821","__export__.sped_estado_21","Rio Branco do Sul","__export__.sped_pais_30"
"__export__.sped_municipio_7820","0006543","41223050000","7823","__export__.sped_estado_21","Rio Negro","__export__.sped_pais_30"
"__export__.sped_municipio_7821","0006554","41224040000","7825","__export__.sped_estado_21","Rolândia","__export__.sped_pais_30"
"__export__.sped_municipio_7824","0006556","41225030000","7827","__export__.sped_estado_21","Roncador","__export__.sped_pais_30"
"__export__.sped_municipio_7826","0006558","41226020000","7829","__export__.sped_estado_21","Rondon","__export__.sped_pais_30"
"__export__.sped_municipio_7827","0006559","41226510000","8473","__export__.sped_estado_21","Rosário do Ivaí","__export__.sped_pais_30"
"__export__.sped_municipio_7828","0006560","41227010000","7831","__export__.sped_estado_21","Sabáudia","__export__.sped_pais_30"
"__export__.sped_municipio_7829","0006562","41228000000","7833","__export__.sped_estado_21","Salgado Filho","__export__.sped_pais_30"
"__export__.sped_municipio_7831","0006565","41229090000","7835","__export__.sped_estado_21","Salto do Itararé","__export__.sped_pais_30"
"__export__.sped_municipio_7832","0006566","41230060000","7837","__export__.sped_estado_21","Salto do Lontra","__export__.sped_pais_30"
"__export__.sped_municipio_7833","0006569","41231050000","7839","__export__.sped_estado_21","Santa Amélia","__export__.sped_pais_30"
"__export__.sped_municipio_7834","0006570","41232040000","7841","__export__.sped_estado_21","Santa Cecília do Pavão","__export__.sped_pais_30"
"__export__.sped_municipio_7835","0006572","41233030000","7843","__export__.sped_estado_21","Santa Cruz de Monte Castelo","__export__.sped_pais_30"
"__export__.sped_municipio_7837","0006575","41234020000","7845","__export__.sped_estado_21","Santa Fé","__export__.sped_pais_30"
"__export__.sped_municipio_7838","0006577","41235010000","7971","__export__.sped_estado_21","Santa Helena","__export__.sped_pais_30"
"__export__.sped_municipio_7840","0006578","41236000000","7847","__export__.sped_estado_21","Santa Inês","__export__.sped_pais_30"
"__export__.sped_municipio_7841","0006579","41237090000","7849","__export__.sped_estado_21","Santa Isabel do Ivaí","__export__.sped_pais_30"
"__export__.sped_municipio_7843","0006580","41238080000","7851","__export__.sped_estado_21","Santa Izabel do Oeste","__export__.sped_pais_30"
"__export__.sped_municipio_7849","0006581","41238240000","5469","__export__.sped_estado_21","Santa Lúcia","__export__.sped_pais_30"
"__export__.sped_municipio_7850","0006587","41238570000","5505","__export__.sped_estado_21","Santa Maria do Oeste","__export__.sped_pais_30"
"__export__.sped_municipio_7855","0006589","41239070000","7853","__export__.sped_estado_21","Santa Mariana","__export__.sped_pais_30"
"__export__.sped_municipio_7856","0006590","41239560000","5519","__export__.sped_estado_21","Santa Mônica","__export__.sped_pais_30"
"__export__.sped_municipio_7857","0006601","41240040000","7855","__export__.sped_estado_21","Santana do Itararé","__export__.sped_pais_30"
"__export__.sped_municipio_7858","0006597","41240200000","9969","__export__.sped_estado_21","Santa Tereza do Oeste","__export__.sped_pais_30"
"__export__.sped_municipio_7859","0006598","41240530000","8467","__export__.sped_estado_21","Santa Terezinha de Itaipu","__export__.sped_pais_30"
"__export__.sped_municipio_7860","0006604","41241030000","7859","__export__.sped_estado_21","Santo Antônio da Platina","__export__.sped_pais_30"
"__export__.sped_municipio_7863","0006605","41242020000","7861","__export__.sped_estado_21","Santo Antônio do Caiuá","__export__.sped_pais_30"
"__export__.sped_municipio_7864","0006608","41243010000","7863","__export__.sped_estado_21","Santo Antônio do Paraíso","__export__.sped_pais_30"
"__export__.sped_municipio_7866","0006609","41244000000","7857","__export__.sped_estado_21","Santo Antônio do Sudoeste","__export__.sped_pais_30"
"__export__.sped_municipio_7869","0006610","41245090000","7865","__export__.sped_estado_21","Santo Inácio","__export__.sped_pais_30"
"__export__.sped_municipio_7870","0006616","41246080000","7867","__export__.sped_estado_21","São Carlos do Ivaí","__export__.sped_pais_30"
"__export__.sped_municipio_7872","0006632","41247070000","7869","__export__.sped_estado_21","São Jerônimo da Serra","__export__.sped_pais_30"
"__export__.sped_municipio_7876","0006633","41248060000","7871","__export__.sped_estado_21","São João","__export__.sped_pais_30"
"__export__.sped_municipio_7881","0006639","41249050000","7873","__export__.sped_estado_21","São João do Caiuá","__export__.sped_pais_30"
"__export__.sped_municipio_7882","0006640","41250010000","7875","__export__.sped_estado_21","São João do Ivaí","__export__.sped_pais_30"
"__export__.sped_municipio_7886","0006642","41251000000","7877","__export__.sped_estado_21","São João do Triunfo","__export__.sped_pais_30"
"__export__.sped_municipio_7888","0006646","41252090000","7881","__export__.sped_estado_21","São Jorge D'Oeste","__export__.sped_pais_30"
"__export__.sped_municipio_7893","0006647","41253080000","7879","__export__.sped_estado_21","São Jorge do Ivaí","__export__.sped_pais_30"
"__export__.sped_municipio_7895","0006648","41253570000","7999","__export__.sped_estado_21","São Jorge do Patrocínio","__export__.sped_pais_30"
"__export__.sped_municipio_7896","0006651","41254070000","7883","__export__.sped_estado_21","São José da Boa Vista","__export__.sped_pais_30"
"__export__.sped_municipio_7897","0006652","41254560000","8471","__export__.sped_estado_21","São José das Palmeiras","__export__.sped_pais_30"
"__export__.sped_municipio_7898","0006656","41255060000","7885","__export__.sped_estado_21","São José dos Pinhais","__export__.sped_pais_30"
"__export__.sped_municipio_7905","0006670","41255550000","5515","__export__.sped_estado_21","São Manoel do Paraná","__export__.sped_pais_30"
"__export__.sped_municipio_7906","0006674","41256050000","7887","__export__.sped_estado_21","São Mateus do Sul","__export__.sped_pais_30"
"__export__.sped_municipio_7910","0006679","41257040000","7889","__export__.sped_estado_21","São Miguel do Iguaçu","__export__.sped_pais_30"
"__export__.sped_municipio_7913","0006687","41257530000","5489","__export__.sped_estado_21","São Pedro do Iguaçu","__export__.sped_pais_30"
"__export__.sped_municipio_7914","0006688","41258030000","7891","__export__.sped_estado_21","São Pedro do Ivaí","__export__.sped_pais_30"
"__export__.sped_municipio_7916","0006689","41259020000","7893","__export__.sped_estado_21","São Pedro do Paraná","__export__.sped_pais_30"
"__export__.sped_municipio_7918","0006702","41260090000","7895","__export__.sped_estado_21","São Sebastião da Amoreira","__export__.sped_pais_30"
"__export__.sped_municipio_7919","0006704","41261080000","7897","__export__.sped_estado_21","São Tomé","__export__.sped_pais_30"
"__export__.sped_municipio_7920","0006708","41262070000","7899","__export__.sped_estado_21","Sapopema","__export__.sped_pais_30"
"__export__.sped_municipio_7923","0006709","41262560000","8461","__export__.sped_estado_21","Sarandi","__export__.sped_pais_30"
"__export__.sped_municipio_7924","0006711","41262720000","5493","__export__.sped_estado_21","Saudade do Iguaçu","__export__.sped_pais_30"
"__export__.sped_municipio_7925","0006718","41263060000","7901","__export__.sped_estado_21","Sengés","__export__.sped_pais_30"
"__export__.sped_municipio_7928","0006722","41263550000","882","__export__.sped_estado_21","Serranópolis do Iguaçu","__export__.sped_pais_30"
"__export__.sped_municipio_7929","0006727","41264050000","7903","__export__.sped_estado_21","Sertaneja","__export__.sped_pais_30"
"__export__.sped_municipio_7931","0006728","41265040000","7905","__export__.sped_estado_21","Sertanópolis","__export__.sped_pais_30"
"__export__.sped_municipio_7932","0006734","41266030000","7907","__export__.sped_estado_21","Siqueira Campos","__export__.sped_pais_30"
"__export__.sped_municipio_7934","0006737","41266520000","8477","__export__.sped_estado_21","Sulina","__export__.sped_pais_30"
"__export__.sped_municipio_7935","0006742","41266780000","884","__export__.sped_estado_21","Tamarana","__export__.sped_pais_30"
"__export__.sped_municipio_7936","0006744","41267020000","7909","__export__.sped_estado_21","Tamboara","__export__.sped_pais_30"
"__export__.sped_municipio_7937","0006746","41268010000","7911","__export__.sped_estado_21","Tapejara","__export__.sped_pais_30"
"__export__.sped_municipio_7939","0006747","41269000000","7973","__export__.sped_estado_21","Tapira","__export__.sped_pais_30"
"__export__.sped_municipio_7940","0006753","41270070000","7913","__export__.sped_estado_21","Teixeira Soares","__export__.sped_pais_30"
"__export__.sped_municipio_7942","0006754","41271060000","7915","__export__.sped_estado_21","Telêmaco Borba","__export__.sped_pais_30"
"__export__.sped_municipio_7943","0006758","41272050000","7917","__export__.sped_estado_21","Terra Boa","__export__.sped_pais_30"
"__export__.sped_municipio_7944","0006760","41273040000","7919","__export__.sped_estado_21","Terra Rica","__export__.sped_pais_30"
"__export__.sped_municipio_7946","0006761","41274030000","7921","__export__.sped_estado_21","Terra Roxa","__export__.sped_pais_30"
"__export__.sped_municipio_7948","0006762","41275020000","7923","__export__.sped_estado_21","Tibagi","__export__.sped_pais_30"
"__export__.sped_municipio_7951","0006763","41276010000","7925","__export__.sped_estado_21","Tijucas do Sul","__export__.sped_pais_30"
"__export__.sped_municipio_7952","0006770","41277000000","7927","__export__.sped_estado_21","Toledo","__export__.sped_pais_30"
"__export__.sped_municipio_7962","0006772","41278090000","7929","__export__.sped_estado_21","Tomazina","__export__.sped_pais_30"
"__export__.sped_municipio_7964","0006774","41278580000","7987","__export__.sped_estado_21","Três Barras do Paraná","__export__.sped_pais_30"
"__export__.sped_municipio_7965","0006786","41278820000","5455","__export__.sped_estado_21","Tunas do Paraná","__export__.sped_pais_30"
"__export__.sped_municipio_7966","0006787","41279080000","7931","__export__.sped_estado_21","Tuneiras do Oeste","__export__.sped_pais_30"
"__export__.sped_municipio_7969","0006788","41279570000","7993","__export__.sped_estado_21","Tupãssi","__export__.sped_pais_30"
"__export__.sped_municipio_7970","0006790","41279650000","8453","__export__.sped_estado_21","Turvo","__export__.sped_pais_30"
"__export__.sped_municipio_7971","0006793","41280050000","7933","__export__.sped_estado_21","Ubiratã","__export__.sped_pais_30"
"__export__.sped_municipio_7973","0006794","41281040000","7935","__export__.sped_estado_21","Umuarama","__export__.sped_pais_30"
"__export__.sped_municipio_7978","0006796","41282030000","7937","__export__.sped_estado_21","União da Vitória","__export__.sped_pais_30"
"__export__.sped_municipio_7981","0006798","41283020000","7939","__export__.sped_estado_21","Uniflor","__export__.sped_pais_30"
"__export__.sped_municipio_7982","0006799","41284010000","7941","__export__.sped_estado_21","Uraí","__export__.sped_pais_30"
"__export__.sped_municipio_7984","0006834","41285000000","7943","__export__.sped_estado_21","Wenceslau Braz","__export__.sped_pais_30"
"__export__.sped_municipio_7985","0006806","41285340000","5497","__export__.sped_estado_21","Ventania","__export__.sped_pais_30"
"__export__.sped_municipio_7986","0006807","41285590000","7989","__export__.sped_estado_21","Vera Cruz do Oeste","__export__.sped_pais_30"
"__export__.sped_municipio_7987","0006809","41286090000","7945","__export__.sped_estado_21","Verê","__export__.sped_pais_30"
"__export__.sped_municipio_7990","0006812","41286250000","5523","__export__.sped_estado_21","Alto Paraíso","__export__.sped_pais_30"
"__export__.sped_municipio_7991","0006038","41286330000","5449","__export__.sped_estado_21","Doutor Ulysses","__export__.sped_pais_30"
"__export__.sped_municipio_7992","0006827","41286580000","5483","__export__.sped_estado_21","Virmond","__export__.sped_pais_30"
"__export__.sped_municipio_7993","0006832","41287080000","7947","__export__.sped_estado_21","Vitorino","__export__.sped_pais_30"
"__export__.sped_municipio_7994","0006835","41288070000","7949","__export__.sped_estado_21","Xambrê","__export__.sped_pais_30"
"__export__.sped_municipio_7995","0008319","42000510000","9939","__export__.sped_estado_22","Abdon Batista","__export__.sped_pais_30"
"__export__.sped_municipio_7996","0008320","42001010000","8001","__export__.sped_estado_22","Abelardo Luz","__export__.sped_pais_30"
"__export__.sped_municipio_7997","0008321","42002000000","8003","__export__.sped_estado_22","Agrolândia","__export__.sped_pais_30"
"__export__.sped_municipio_7998","0008322","42003090000","8005","__export__.sped_estado_22","Agronômica","__export__.sped_pais_30"
"__export__.sped_municipio_7999","0008323","42004080000","8007","__export__.sped_estado_22","Água Doce","__export__.sped_pais_30"
"__export__.sped_municipio_8001","0008326","42005070000","8009","__export__.sped_estado_22","Águas de Chapecó","__export__.sped_pais_30"
"__export__.sped_municipio_8002","0008327","42005560000","5577","__export__.sped_estado_22","Águas Frias","__export__.sped_pais_30"
"__export__.sped_municipio_8003","0008328","42006060000","8011","__export__.sped_estado_22","Águas Mornas","__export__.sped_pais_30"
"__export__.sped_municipio_8004","0008331","42007050000","8013","__export__.sped_estado_22","Alfredo Wagner","__export__.sped_pais_30"
"__export__.sped_municipio_8008","0008333","42007540000","886","__export__.sped_estado_22","Alto Bela Vista","__export__.sped_pais_30"
"__export__.sped_municipio_8009","0008335","42008040000","8015","__export__.sped_estado_22","Anchieta","__export__.sped_pais_30"
"__export__.sped_municipio_8010","0008336","42009030000","8017","__export__.sped_estado_22","Angelina","__export__.sped_pais_30"
"__export__.sped_municipio_8013","0008337","42010000000","8019","__export__.sped_estado_22","Anita Garibaldi","__export__.sped_pais_30"
"__export__.sped_municipio_8015","0008338","42011090000","8021","__export__.sped_estado_22","Anitápolis","__export__.sped_pais_30"
"__export__.sped_municipio_8016","0008340","42012080000","8023","__export__.sped_estado_22","Antônio Carlos","__export__.sped_pais_30"
"__export__.sped_municipio_8017","0008341","42012570000","9941","__export__.sped_estado_22","Apiúna","__export__.sped_pais_30"
"__export__.sped_municipio_8018","0008342","42012730000","5597","__export__.sped_estado_22","Arabutã","__export__.sped_pais_30"
"__export__.sped_municipio_8020","0008343","42013070000","8025","__export__.sped_estado_22","Araquari","__export__.sped_pais_30"
"__export__.sped_municipio_8022","0008344","42014060000","8027","__export__.sped_estado_22","Araranguá","__export__.sped_pais_30"
"__export__.sped_municipio_8026","0008345","42015050000","8029","__export__.sped_estado_22","Armazém","__export__.sped_pais_30"
"__export__.sped_municipio_8027","0008347","42016040000","8031","__export__.sped_estado_22","Arroio Trinta","__export__.sped_pais_30"
"__export__.sped_municipio_8028","0008348","42016530000","5599","__export__.sped_estado_22","Arvoredo","__export__.sped_pais_30"
"__export__.sped_municipio_8029","0008349","42017030000","8033","__export__.sped_estado_22","Ascurra","__export__.sped_pais_30"
"__export__.sped_municipio_8030","0008350","42018020000","8035","__export__.sped_estado_22","Atalanta","__export__.sped_pais_30"
"__export__.sped_municipio_8031","0008352","42019010000","8037","__export__.sped_estado_22","Aurora","__export__.sped_pais_30"
"__export__.sped_municipio_8032","0008355","42019500000","888","__export__.sped_estado_22","Balneário Arroio do Silva","__export__.sped_pais_30"
"__export__.sped_municipio_8033","0008357","42020080000","8039","__export__.sped_estado_22","Balneário Camboriú","__export__.sped_pais_30"
"__export__.sped_municipio_8034","0008356","42020570000","5549","__export__.sped_estado_22","Balneário Barra do Sul","__export__.sped_pais_30"
"__export__.sped_municipio_8035","0008358","42020730000","890","__export__.sped_estado_22","Balneário Gaivota","__export__.sped_pais_30"
"__export__.sped_municipio_8036","0008360","42020810000","892","__export__.sped_estado_22","Bandeirante","__export__.sped_pais_30"
"__export__.sped_municipio_8037","0008361","42020990000","894","__export__.sped_estado_22","Barra Bonita","__export__.sped_pais_30"
"__export__.sped_municipio_8038","0008367","42021070000","8041","__export__.sped_estado_22","Barra Velha","__export__.sped_pais_30"
"__export__.sped_municipio_8039","0008373","42021310000","896","__export__.sped_estado_22","Bela Vista do Toldo","__export__.sped_pais_30"
"__export__.sped_municipio_8040","0008374","42021560000","5745","__export__.sped_estado_22","Belmonte","__export__.sped_pais_30"
"__export__.sped_municipio_8041","0008375","42022060000","8043","__export__.sped_estado_22","Benedito Novo","__export__.sped_pais_30"
"__export__.sped_municipio_8044","0008376","42023050000","8045","__export__.sped_estado_22","Biguaçu","__export__.sped_pais_30"
"__export__.sped_municipio_8047","0008377","42024040000","8047","__export__.sped_estado_22","Blumenau","__export__.sped_pais_30"
"__export__.sped_municipio_8050","0008378","42024380000","898","__export__.sped_estado_22","Bocaina do Sul","__export__.sped_pais_30"
"__export__.sped_municipio_8051","0008385","42024530000","5537","__export__.sped_estado_22","Bombinhas","__export__.sped_pais_30"
"__export__.sped_municipio_8052","0008380","42025030000","8389","__export__.sped_estado_22","Bom Jardim da Serra","__export__.sped_pais_30"
"__export__.sped_municipio_8053","0008381","42025370000","900","__export__.sped_estado_22","Bom Jesus","__export__.sped_pais_30"
