"id","codigo","ocupacao"
"__export__.hr_cbo_18279","319105","Técnico em calçados e artefatos de couro"
"__export__.hr_cbo_18227","314610","Técnico em caldeiraria"
"__export__.hr_cbo_18209","313405","Técnico em calibração"
"__export__.hr_cbo_12022","312105","Técnico em canteiro de obras de construção civil"
"__export__.hr_cbo_12367","324105","Técnico em captações bioelétricas do cérebro"
"__export__.hr_cbo_18290","321310","Técnico em carcinicultura"
"__export__.hr_cbo_11976","311305","Técnico em cerâmica"
"__export__.hr_cbo_18280","319110","Técnico em confecções do vestuário"
"__export__.hr_cbo_12035","312205","Técnico em construção civil de obras de infra-estrutura de estradas"
"__export__.hr_cbo_12043","312210","Técnico em construção civil (obras de saneamento)"
"__export__.hr_cbo_12256","320105","Técnico em criação de animais de laboratório"
"__export__.hr_cbo_18167","311115","Técnico em curtimento"
"__export__.hr_cbo_15658","760205","Técnico em curtimento (supervisor de primeira linha)"
"__export__.hr_cbo_12023","312105","Técnico em desenho de construção civil"
"__export__.hr_cbo_12119","314205","Técnico em desenvolvimento de processos (fabricação de ferramentas)"
"__export__.hr_cbo_12116","314210","Técnico em desenvolvimento de processos (manutenção de ferramentas)"
"__export__.hr_cbo_12121","314205","Técnico em desenvolvimento de produtos (ferramentas mecânicas)"
"__export__.hr_cbo_18423","352420","Técnico em direitos autorais"
"__export__.hr_cbo_12608","371110","Técnico em documentação"
"__export__.hr_cbo_12355","324110","Técnico em eletrocardiografia"
"__export__.hr_cbo_12354","324110","Técnico em eletrocardiograma"
"__export__.hr_cbo_12365","324105","Técnico em eletroencefalografia"
"__export__.hr_cbo_12366","324105","Técnico em eletroencefalograma"
"__export__.hr_cbo_18161","300305","Técnico em eletromecânica"
"__export__.hr_cbo_13446","515135","Técnico em enfermagem socorrista"
"__export__.hr_cbo_12381","325005","Técnico em enologia"
"__export__.hr_cbo_12098","313505","Técnico em equipamentos ópticos"
"__export__.hr_cbo_13236","424125","Técnico em estatística (escriturário)"
"__export__.hr_cbo_12282","322130","Técnico em estética"
"__export__.hr_cbo_18226","314615","Técnico em estruturas metálicas"
"__export__.hr_cbo_12168","316310","Técnico em exploração de petróleo"
"__export__.hr_cbo_18329","325115","Técnico em farmácia"
"__export__.hr_cbo_12059","313125","Técnico em ferramentas elétricas"
"__export__.hr_cbo_12096","313505","Técnico em fibras ópticas"
"__export__.hr_cbo_18211","313505","Técnico em fotônica"
"__export__.hr_cbo_18191","312310","Técnico em geodésia e cartografia"
"__export__.hr_cbo_18236","316105","Técnico em geofísica"
"__export__.hr_cbo_18235","316110","Técnico em geologia"
"__export__.hr_cbo_18234","316115","Técnico em geoquímica"
"__export__.hr_cbo_18237","316120","Técnico em geotecnia"
"__export__.hr_cbo_12345","322605","Técnico em gesso hospitalar"
"__export__.hr_cbo_12346","322605","Técnico em gesso ortopédico"
"__export__.hr_cbo_18476","374105","Técnico em gravação de áudio"
"__export__.hr_cbo_12312","322210","Técnico em hemodiálise"
"__export__.hr_cbo_12363","324115","Técnico em hemodinâmica"
"__export__.hr_cbo_12313","322205","Técnico em hemotransfusão"
"__export__.hr_cbo_18190","312315","Técnico em hidrografia"
"__export__.hr_cbo_12030","312210","Técnico em hidrometria (obras de saneamento)"
"__export__.hr_cbo_18283","320110","Técnico em histologia"
"__export__.hr_cbo_12342","322605","Técnico em imobilizações do aparelho locomotor"
"__export__.hr_cbo_12348","322605","Técnico em imobilizações gessadas"
"__export__.hr_cbo_18335","325310","Técnico em imunobiológicos"
"__export__.hr_cbo_11981","311405","Técnico em injeção (borracha)"
"__export__.hr_cbo_11977","311410","Técnico em injeção (plástico)"
"__export__.hr_cbo_18477","374110","Técnico em instalação de equipamentos de áudio"
"__export__.hr_cbo_12095","313505","Técnico em instalação de sistemas ópticos"
"__export__.hr_cbo_18210","313410","Técnico em instrumentação"
"__export__.hr_cbo_17261","915210","Técnico em instrumentos de sopro"
"__export__.hr_cbo_12553","351910","Técnico em inteligência (grupo informações)"
"__export__.hr_cbo_11983","311405","Técnico em laboratório (borracha)"
"__export__.hr_cbo_18330","325110","Técnico em laboratório de farmácia"
"__export__.hr_cbo_12021","312105","Técnico em laboratório e campo de construção civil"
"__export__.hr_cbo_12093","313505","Técnico em laboratório óptico"
"__export__.hr_cbo_11978","311410","Técnico em laboratório (plástico)"
"__export__.hr_cbo_12097","313505","Técnico em laser"
"__export__.hr_cbo_18286","321205","Técnico em madeira"
"__export__.hr_cbo_12254","319205","Técnico em madeira e mobiliário"
"__export__.hr_cbo_12277","321315","Técnico em malococultura"
"__export__.hr_cbo_12361","324115","Técnico em mamografia"
"__export__.hr_cbo_15401","725605","Técnico em manutenção aeronáutica"
"__export__.hr_cbo_17194","914105","Técnico em manutenção de aeronaves"
"__export__.hr_cbo_19873","915115","Técnico em manutenção de balanças"
"__export__.hr_cbo_18200","313220","Técnico em manutenção de equipamentos de informática"
"__export__.hr_cbo_19877","915305","Técnico em manutenção de equipamentos e instrumentos médico-hospitalares"
"__export__.hr_cbo_19871","915110","Técnico em manutenção de hidrômetros"
"__export__.hr_cbo_19872","915105","Técnico em manutenção de instrumentos de medição e precisão"
"__export__.hr_cbo_18223","314410","Técnico em manutenção de máquinas"
"__export__.hr_cbo_17200","914110","Técnico em manutenção de sistema hidráulico de aeronaves"
"__export__.hr_cbo_11927","300105","Técnico em manutenção mecatrônica"
"__export__.hr_cbo_18478","374115","Técnico em masterização de áudio"
"__export__.hr_cbo_12094","313505","Técnico em materiais ópticos"
"__export__.hr_cbo_18170","311305","Técnico em materiais, produtos cerâmicos e vidros"
"__export__.hr_cbo_18212","314105","Técnico em mecânica de precisão"
"__export__.hr_cbo_18159","300105","Técnico em mecatrônica - automação da manufatura"
"__export__.hr_cbo_18160","300110","Técnico em mecatrônica - robótica"
"__export__.hr_cbo_12362","324115","Técnico em medicina nuclear"
"__export__.hr_cbo_12092","313505","Técnico em medidas ópticas"
"__export__.hr_cbo_12525","351605","Técnico em meio ambiente, segurança e saúde"
"__export__.hr_cbo_12133","314620","Técnico em metalurgia (soldagem)"
"__export__.hr_cbo_12117","314205","Técnico em métodos e processos (fabricação de ferramentas)"
"__export__.hr_cbo_12356","324110","Técnico em métodos eletrográficos em cardiologia"
"__export__.hr_cbo_18322","324105","Técnico em métodos eletrográficos em encefalografia"
"__export__.hr_cbo_18321","324110","Técnico em métodos gráficos em cardiologia"
"__export__.hr_cbo_12357","324110","Técnico em métodos não invasivos em cardiologia"
"__export__.hr_cbo_12276","321315","Técnico em mexilhões"
"__export__.hr_cbo_18289","321315","Técnico em mitilicultura"
"__export__.hr_cbo_18479","374130","Técnico em mixagem de áudio"
"__export__.hr_cbo_12274","321315","Técnico em moluscos"
"__export__.hr_cbo_15404","725605","Técnico em montagem aeronáutica"
"__export__.hr_cbo_12251","319205","Técnico em móveis e esquadrias"
"__export__.hr_cbo_12253","319205","Técnico em móveis (fabricação)"
"__export__.hr_cbo_18455","371210","Técnico em museologia"
"__export__.hr_cbo_12397","325210","Técnico em nutrição"
"__export__.hr_cbo_18333","325210","Técnico em nutrição e dietética"
"__export__.hr_cbo_18472","373210","Técnico em operação de equipamento de exibição de televisão"
"__export__.hr_cbo_18473","373205","Técnico em operação de equipamentos de produção para televisão  e produtoras de vídeo"
"__export__.hr_cbo_18471","373215","Técnico em operação de equipamentos de transmissão/recepção de televisão"
"__export__.hr_cbo_18309","322305","Técnico em óptica e optometria"
"__export__.hr_cbo_12273","321315","Técnico em ostras"
"__export__.hr_cbo_12261","321110","Técnico em ovinocaprinocultura"
"__export__.hr_cbo_18324","324205","Técnico em patologia clínica"
"__export__.hr_cbo_18318","323105","Técnico em pecuária"
"__export__.hr_cbo_18241","316320","Técnico em pesquisa mineral"
"__export__.hr_cbo_18169","311205","Técnico em petroquímica"
"__export__.hr_cbo_18291","321305","Técnico em piscicultura"
"__export__.hr_cbo_18239","316330","Técnico em planejamento de lavra de minas"
"__export__.hr_cbo_12029","312205","Técnico em planejamento de obras de infra-estrutura de estradas"
"__export__.hr_cbo_12039","312210","Técnico em planejamento de obras de infra-estrutura de saneamento"
"__export__.hr_cbo_18172","311410","Técnico em plástico"
"__export__.hr_cbo_12287","322110","Técnico em podologia"
"__export__.hr_cbo_12091","313505","Técnico em polimento de superfície óptica"
"__export__.hr_cbo_12163","316325","Técnico em processamento mineral"
"__export__.hr_cbo_18242","316315","Técnico em processamento mineral (exceto petróleo)"
"__export__.hr_cbo_12173","317110","Técnico em programação de computador"
"__export__.hr_cbo_18458","371305","Técnico em programação visual"
"__export__.hr_cbo_12688","374135","Técnico em projeto de aúdio"
"__export__.hr_cbo_12393","325205","Técnico em química de alimentos"
"__export__.hr_cbo_18296","322115","Técnico em quiropraxia"
"__export__.hr_cbo_12369","324115","Técnico em radiologia"
"__export__.hr_cbo_18323","324115","Técnico em radiologia e imagenologia"
"__export__.hr_cbo_12351","324115","Técnico em radiologia médica"
"__export__.hr_cbo_12370","324115","Técnico em radiologia odontológica"
"__export__.hr_cbo_18288","321320","Técnico em ranicultura"
"__export__.hr_cbo_11972","311205","Técnico em refinação de petróleo"
"__export__.hr_cbo_17265","915405","Técnico em reparação de equipamentos fotográficos"
"__export__.hr_cbo_17263","915405","Técnico em reparação de máquinas fotográficas"
"__export__.hr_cbo_12352","324115","Técnico em ressonância magnética"
"__export__.hr_cbo_18310","322405","Técnico em saúde bucal"
"__export__.hr_cbo_18314","322425","Técnico em saúde bucal da estratégia de saúde da família"
"__export__.hr_cbo_18399","351505","Técnico em secretariado"
"__export__.hr_cbo_12513","351505","Técnico em secretariado (português)"
"__export__.hr_cbo_18402","351605","Técnico em segurança do trabalho"
"__export__.hr_cbo_12526","351605","Técnico em segurança industrial"
"__export__.hr_cbo_18225","314620","Técnico em soldagem"
"__export__.hr_cbo_12041","312210","Técnico em sondagem (obras de saneamento)"
"__export__.hr_cbo_18480","374125","Técnico em sonorização"
"__export__.hr_cbo_11497","261210","Técnico em suporte de documentação"
"__export__.hr_cbo_17260","915210","Técnico em teclado musical"
"__export__.hr_cbo_12359","324115","Técnico em tomografia"
"__export__.hr_cbo_18176","311520","Técnico em tratamento de efluentes"
"__export__.hr_cbo_18449","354805","Técnico em turismo"
"__export__.hr_cbo_12311","322210","Técnico em uti"
"__export__.hr_cbo_11975","311305","Técnico em vidros"
"__export__.hr_cbo_12260","321105","Técnico em vitivinicultura"
"__export__.hr_cbo_12349","323105","Técnico em zootecnia"
"__export__.hr_cbo_12344","322605","Técnico engessador"
"__export__.hr_cbo_12159","316315","Técnico especializado em produção mineral"
"__export__.hr_cbo_18287","321210","Técnico florestal"
"__export__.hr_cbo_12347","322605","Técnico gessista"
"__export__.hr_cbo_18457","371310","Técnico gráfico"
"__export__.hr_cbo_11993","311510","Técnico hidrometrista"
"__export__.hr_cbo_12071","313205","Técnico instrumentista"
"__export__.hr_cbo_17257","915105","Técnico instrumentista (manutenção de instrumentos de medição e precisão)"
"__export__.hr_cbo_12266","321205","Técnico madeireiro"
"__export__.hr_cbo_18213","314110","Técnico mecânico"
"__export__.hr_cbo_15403","725605","Técnico mecânico aeronáutico"
"__export__.hr_cbo_18220","314310","Técnico mecânico (aeronaves)"
"__export__.hr_cbo_18214","314115","Técnico mecânico (calefação, ventilação e refrigeração)"
"__export__.hr_cbo_12108","314110","Técnico mecânico de processos"
"__export__.hr_cbo_12106","314115","Técnico mecânico em ar condicionado"
"__export__.hr_cbo_12109","314110","Técnico mecânico em automação"
"__export__.hr_cbo_18221","314315","Técnico mecânico (embarcações)"
"__export__.hr_cbo_12113","314110","Técnico mecânico (energia nuclear)"
"__export__.hr_cbo_12114","314110","Técnico mecânico (equipamentos médicos e odontológicos)"
"__export__.hr_cbo_18215","314120","Técnico mecânico (máquinas)"
"__export__.hr_cbo_12107","314110","Técnico mecânico montador"
"__export__.hr_cbo_18216","314125","Técnico mecânico (motores)"
"__export__.hr_cbo_18217","314205","Técnico mecânico na fabricação de ferramentas"
"__export__.hr_cbo_12100","314105","Técnico mecânico na fabricação de máquinas, sistemas e instrumentos"
"__export__.hr_cbo_18218","314210","Técnico mecânico na manutenção de ferramentas"
"__export__.hr_cbo_12099","314105","Técnico mecânico na montagem de máquinas, sistemas e instrumentos"
"__export__.hr_cbo_12126","314315","Técnico mecânico naval"
"__export__.hr_cbo_12128","314310","Técnico montador de aeronaves"
"__export__.hr_cbo_12252","319205","Técnico moveleiro"
"__export__.hr_cbo_12158","316310","Técnico na extração de petróleo e gás natural"
"__export__.hr_cbo_12125","314315","Técnico naval"
"__export__.hr_cbo_18546","391230","Técnico operacional de serviços de correios"
"__export__.hr_cbo_12325","322305","Técnico optometrista"
"__export__.hr_cbo_12017","312105","Técnico orçamentista de obras na construção civil"
"__export__.hr_cbo_12337","322505","Técnico ortopédico"
"__export__.hr_cbo_11968","311205","Técnico petroquímico"
"__export__.hr_cbo_18166","311105","Técnico químico"
"__export__.hr_cbo_11961","311105","Técnico químico - exclusive análises químicas"
"__export__.hr_cbo_18164","301115","Técnico químico de petróleo"
"__export__.hr_cbo_11982","311405","Técnico químico em borracha"
"__export__.hr_cbo_11963","311115","Técnico químico em couro"
"__export__.hr_cbo_11962","311115","Técnico químico em curtimento"
"__export__.hr_cbo_11960","311105","Técnico químico industrial"
"__export__.hr_cbo_11984","311410","Técnico químico (plástico)"
"__export__.hr_cbo_12264","321210","Técnico silvicultor"
"__export__.hr_cbo_18177","311605","Técnico têxtil"
"__export__.hr_cbo_11996","311610","Técnico têxtil (beneficiamento)"
"__export__.hr_cbo_18181","311615","Técnico têxtil de fiação"
"__export__.hr_cbo_18180","311620","Técnico têxtil de malharia"
"__export__.hr_cbo_18179","311625","Técnico têxtil de tecelagem"
"__export__.hr_cbo_18178","311610","Técnico têxtil (tratamentos químicos)"
"__export__.hr_cbo_10748","222105","Tecnólogo de engenharia rural"
"__export__.hr_cbo_12603","354820","Tecnólogo de evento"
"__export__.hr_cbo_10757","222215","Tecnólogo em agroindústria"
"__export__.hr_cbo_17718","222215","Tecnólogo em alimentos"
"__export__.hr_cbo_10522","212405","Tecnólogo em análise de desenvolvimento de sistema"
"__export__.hr_cbo_10456","202120","Tecnólogo em automação"
"__export__.hr_cbo_17542","202120","Tecnólogo em automação industrial"
"__export__.hr_cbo_10510","212305","Tecnólogo em banco de dados"
"__export__.hr_cbo_17644","214280","Tecnólogo em construção civil"
"__export__.hr_cbo_10587","214280","Tecnólogo em construção civil-modalidade edifícios"
"__export__.hr_cbo_10588","214280","Tecnólogo em construção civil-modalidade hidráulica"
"__export__.hr_cbo_10589","214280","Tecnólogo em construção civil-modalidade movimento de terra e pavimentação"
"__export__.hr_cbo_10586","214280","Tecnólogo em construção de edifícios"
"__export__.hr_cbo_10591","214280","Tecnólogo em controle de obras"
"__export__.hr_cbo_12295","322130","Tecnólogo em cosmetologia e estética"
"__export__.hr_cbo_12280","322130","Tecnólogo em cosmetologia e estética facial e corporal"
"__export__.hr_cbo_11672","262420","Tecnólogo em design de jóias"
"__export__.hr_cbo_11678","262425","Tecnólogo em design de moda"
"__export__.hr_cbo_11671","262420","Tecnólogo em design de móveis"
"__export__.hr_cbo_11670","262420","Tecnólogo em design de produtos"
"__export__.hr_cbo_11653","262410","Tecnólogo em design gráfico"
"__export__.hr_cbo_10592","214280","Tecnólogo em edificações"
"__export__.hr_cbo_17648","214360","Tecnólogo em eletricidade"
"__export__.hr_cbo_17647","214365","Tecnólogo em eletrônica"
"__export__.hr_cbo_12383","325005","Tecnólogo em enologia"
"__export__.hr_cbo_12281","322130","Tecnólogo em estética"
"__export__.hr_cbo_12279","322130","Tecnólogo em estética corporal, facial e capilar"
"__export__.hr_cbo_12285","322130","Tecnólogo em estética e cosmética"
"__export__.hr_cbo_10590","214280","Tecnólogo em estradas"
"__export__.hr_cbo_17658","214435","Tecnólogo em fabricação mecânica"
"__export__.hr_cbo_18157","271110","Tecnólogo em gastronomia"
"__export__.hr_cbo_17508","142120","Tecnólogo em gestão administrativo- financeira"
"__export__.hr_cbo_10568","214010","Tecnólogo em gestão ambiental"
"__export__.hr_cbo_17528","142535","Tecnólogo em gestão da tecnologia da informação"
"__export__.hr_cbo_10372","142120","Tecnólogo em gestão de cooperativas"
"__export__.hr_cbo_11430","252605","Tecnólogo em gestão de segurança empresarial"
"__export__.hr_cbo_11429","252605","Tecnólogo em gestão de segurança privada"
"__export__.hr_cbo_10423","142535","Tecnólogo em gestão de sistema de informação"
"__export__.hr_cbo_10305","141525","Tecnólogo em gestão de turismo"
"__export__.hr_cbo_10689","214930","Tecnólogo em gestão dos processos produtivos do vestuário"
"__export__.hr_cbo_10371","142115","Tecnólogo em gestão financeira"
"__export__.hr_cbo_17474","131215","Tecnólogo em gestão hospitalar"
"__export__.hr_cbo_10367","142120","Tecnólogo em gestão pública"
"__export__.hr_cbo_10330","141505","Tecnólogo em hotelaria"
"__export__.hr_cbo_10755","222215","Tecnólogo em laticínios"
"__export__.hr_cbo_18363","342125","Tecnólogo em logística de transporte"
"__export__.hr_cbo_10634","214435","Tecnólogo em mecânica"
"__export__.hr_cbo_17541","202115","Tecnólogo em mecatrônica"
"__export__.hr_cbo_10454","202115","Tecnólogo em mecatrônica industrial"
"__export__.hr_cbo_17622","214010","Tecnólogo em meio ambiente"
"__export__.hr_cbo_17672","214615","Tecnólogo em metalurgia"
"__export__.hr_cbo_12360","324125","Tecnólogo em oftalmologia"
"__export__.hr_cbo_17676","214745","Tecnólogo em petróleo e gás"
"__export__.hr_cbo_10756","222215","Tecnólogo em processamento de carnes"
"__export__.hr_cbo_10526","212405","Tecnólogo em processamento de dados"
"__export__.hr_cbo_10635","214435","Tecnólogo em processo de produção"
"__export__.hr_cbo_10633","214435","Tecnólogo em processo de produção e usinagem"
"__export__.hr_cbo_10567","214010","Tecnólogo em processos ambientais"
"__export__.hr_cbo_10670","214615","Tecnólogo em processos metalúrgicos"
"__export__.hr_cbo_17610","213215","Tecnólogo em processos químicos"
"__export__.hr_cbo_10559","213215","Tecnólogo em processos químicos industriais"
"__export__.hr_cbo_18118","262135","Tecnólogo em produção audiovisual"
"__export__.hr_cbo_11626","262135","Tecnólogo em produção audiovisual( cinema e vídeo)"
"__export__.hr_cbo_11625","262135","Tecnólogo em produção audiovisual( rádio e tv)"
"__export__.hr_cbo_10637","214535","Tecnólogo em produção de açúcar e álcool"
"__export__.hr_cbo_11627","262130","Tecnólogo em produção de música eletrônica"
"__export__.hr_cbo_10699","214930","Tecnólogo em produção de vestuário"
"__export__.hr_cbo_18119","262130","Tecnólogo em produção fonográfica"
"__export__.hr_cbo_10700","214930","Tecnólogo em produção gráfica"
"__export__.hr_cbo_17691","214930","Tecnólogo em produção industrial"
"__export__.hr_cbo_10701","214930","Tecnólogo em produção joalheira"
"__export__.hr_cbo_10698","214930","Tecnólogo em produção moveleira"
"__export__.hr_cbo_11624","262135","Tecnólogo em produção multimídia"
"__export__.hr_cbo_11628","262130","Tecnólogo em produção musical"
"__export__.hr_cbo_17668","214535","Tecnólogo em produção sulcroalcooleira"
"__export__.hr_cbo_18320","324120","Tecnólogo em radiologia"
"__export__.hr_cbo_10514","212310","Tecnólogo em redes de computadores"
"__export__.hr_cbo_10613","214370","Tecnólogo em redes de telecomunicações"
"__export__.hr_cbo_17675","214750","Tecnólogo em rochas ornamentais"
"__export__.hr_cbo_10570","214010","Tecnólogo em saneamento ambiental"
"__export__.hr_cbo_10440","142710","Tecnólogo em saúde"
"__export__.hr_cbo_11407","252305","Tecnólogo em secretariado"
"__export__.hr_cbo_18048","252320","Tecnólogo em secretariado escolar"
"__export__.hr_cbo_10519","212320","Tecnólogo em segurança da informação"
"__export__.hr_cbo_17692","214935","Tecnólogo em segurança do trabalho"
"__export__.hr_cbo_17532","142710","Tecnólogo em sistemas biomédicos"
"__export__.hr_cbo_10614","214370","Tecnólogo em sistemas de telecomunicações"
"__export__.hr_cbo_10521","212405","Tecnólogo em sistemas para internet"
"__export__.hr_cbo_17646","214370","Tecnólogo em telecomunicações"
"__export__.hr_cbo_10615","214370","Tecnólogo em telemática"
"__export__.hr_cbo_12380","325005","Tecnólogo em viticultura e enologia"
"__export__.hr_cbo_10702","214930","Tecnólogo gráfico"
"__export__.hr_cbo_10673","214615","Tecnólogo metalurgista"
"__export__.hr_cbo_18319","324125","Tecnólogo oftálmico"
"__export__.hr_cbo_11697","262505","Teleator"
"__export__.hr_cbo_11699","262505","Teleatriz"
"__export__.hr_cbo_18618","422205","Telefonista"
"__export__.hr_cbo_13208","422205","Telefonista bilíngüe"
"__export__.hr_cbo_13203","422215","Telefonista-líder"
"__export__.hr_cbo_13204","422215","Telefonista-monitor"
"__export__.hr_cbo_18619","422210","Teleoperador"
"__export__.hr_cbo_13227","422305","Teleoperador ativo (telemarketing)"
"__export__.hr_cbo_13225","422320","Teleoperador de apoio (telemarketing)"
"__export__.hr_cbo_13216","422310","Teleoperador de marketing (híbrido)"
"__export__.hr_cbo_13224","422320","Teleoperador de suporte técnico (telemarketing)"
"__export__.hr_cbo_13220","422315","Teleoperador receptivo (telemarketing)"
"__export__.hr_cbo_19069","716205","Telhador (telhas de argila e materiais similares)"
"__export__.hr_cbo_19067","716210","Telhador (telhas de cimento-amianto)"
"__export__.hr_cbo_19070","716215","Telhador (telhas metálicas)"
"__export__.hr_cbo_19068","716220","Telhador (telhas plásticas)"
"__export__.hr_cbo_16639","828105","Telheiro"
"__export__.hr_cbo_19148","723125","Temperador de metais e de compósitos"
"__export__.hr_cbo_19700","823255","Temperador de vidro"
"__export__.hr_cbo_17387","030305","Tenente do corpo de bombeiros militar"
"__export__.hr_cbo_9828","010105","Tenente-brigadeiro"
"__export__.hr_cbo_9835","010210","Tenente-coronel"
"__export__.hr_cbo_9829","010205","Tenente-coronel"
"__export__.hr_cbo_17383","030115","Tenente-coronel bombeiro militar"
"__export__.hr_cbo_17374","020110","Tenente-coronel da polícia militar"
"__export__.hr_cbo_9872","030115","Tenente-coronel do corpo de bombeiros militar"
"__export__.hr_cbo_12857","377125","Tenista profissional"
"__export__.hr_cbo_11780","263115","Teóloga"
"__export__.hr_cbo_18156","263115","Teólogo"
"__export__.hr_cbo_11344","251510","Terapeuta"
"__export__.hr_cbo_12294","322125","Terapeuta alternativo"
"__export__.hr_cbo_18294","322125","Terapeuta holístico"
"__export__.hr_cbo_12291","322125","Terapeuta naturalista"
"__export__.hr_cbo_17786","223905","Terapeuta ocupacional"
"__export__.hr_cbo_9861","010305","Terceiro-sargento"
"__export__.hr_cbo_9850","010315","Terceiro-sargento"
"__export__.hr_cbo_9869","010310","Terceiro-sargento"
"__export__.hr_cbo_11523","261415","Terminógrafo"
"__export__.hr_cbo_11522","261415","Terminólogo"
"__export__.hr_cbo_14213","622610","Terreirista de café"
"__export__.hr_cbo_14214","622610","Terrereiro de café"
"__export__.hr_cbo_12580","353230","Tesoureiro"
"__export__.hr_cbo_18425","353230","Tesoureiro de banco"
"__export__.hr_cbo_11855","263105","Testemunha qualificada do matrimônio"
"__export__.hr_cbo_16652","828110","Tijoleiro"
"__export__.hr_cbo_16058","771120","Tineiro"
"__export__.hr_cbo_18186","311725","Tingidor de couros e peles"
"__export__.hr_cbo_12011","311710","Tingidor de fios"
"__export__.hr_cbo_18727","516330","Tingidor de roupas"
"__export__.hr_cbo_11998","311710","Tingidor de tecidos"
"__export__.hr_cbo_10120","141410","Tintureiro lavagem de roupas (comércio varejista)"
"__export__.hr_cbo_19457","768605","Tipógrafo"
"__export__.hr_cbo_16029","768605","Tipógrafo chapista"
"__export__.hr_cbo_14198","622605","Tirador - na cultura de cacau"
"__export__.hr_cbo_14443","632205","Tirador de látex"
"__export__.hr_cbo_13894","613115","Tirador de leite - produtor"
"__export__.hr_cbo_15149","722310","Tirador de machos - na fundição"
"__export__.hr_cbo_14498","632335","Tirador de óleo de copaíba"
"__export__.hr_cbo_14024","622020","Tirador de palha - na cultura"
"__export__.hr_cbo_14542","632520","Tirador de poaia"
"__export__.hr_cbo_14461","632215","Tirador de resinas"
"__export__.hr_cbo_10993","225127","Tisiologista"
"__export__.hr_cbo_18499","376250","Titeriteiro"
"__export__.hr_cbo_14291","623110","Tocador de gado - na pecuária"
"__export__.hr_cbo_11034","225250","Tocoginecologista"
"__export__.hr_cbo_13772","612320","Tomatecultor"
"__export__.hr_cbo_14095","622110","Tombador de cana-de-açúcar"
"__export__.hr_cbo_16055","771120","Toneleiro"
"__export__.hr_cbo_12755","376245","Tony de soirée"
"__export__.hr_cbo_18192","312320","Topógrafo"
"__export__.hr_cbo_14444","632205","Toqueiro - seringueiro"
"__export__.hr_cbo_15035","721215","Torneiro ajustador"
"__export__.hr_cbo_15577","752315","Torneiro ceramista"
"__export__.hr_cbo_15103","721430","Torneiro cnc"
"__export__.hr_cbo_15037","721215","Torneiro ferramenteiro"
"__export__.hr_cbo_19024","712225","Torneiro (lavra de pedra)"
"__export__.hr_cbo_15041","721215","Torneiro mecânico"
"__export__.hr_cbo_19486","773355","Torneiro na usinagem convencional de madeira"
"__export__.hr_cbo_15031","721210","Torneiro repuxador"
"__export__.hr_cbo_19764","841625","Torrador de cacau"
"__export__.hr_cbo_19761","841610","Torrador de café"
"__export__.hr_cbo_16789","841630","Torrador de chá"
"__export__.hr_cbo_14199","622625","Torrador de guaraná"
"__export__.hr_cbo_14709","711330","Torrista - na extração de petróleo e gás"
"__export__.hr_cbo_19009","711330","Torrista (petróleo)"
"__export__.hr_cbo_14316","623210","Tosador"
"__export__.hr_cbo_18765","519320","Tosador de animais domésticos"
"__export__.hr_cbo_14313","623210","Tosquiador"
"__export__.hr_cbo_16865","848110","Toucinheiro na conservação de alimentos"
"__export__.hr_cbo_11746","263105","Toy hunji"
"__export__.hr_cbo_11747","263105","Toy vodunnon"
"__export__.hr_cbo_14377","631325","Trabalhador - na criação de peixe - exclusive empregador"
"__export__.hr_cbo_14378","631325","Trabalhador - na criação de peixes - exclusive conta própria"
"__export__.hr_cbo_16633","823320","Trabalhador  na fabricação de artefatos de cimento amianto"
"__export__.hr_cbo_16616","823265","Trabalhador  na fabricação de pedras abrasivas"
"__export__.hr_cbo_14296","623115","Trabalhador - na pecuária - exclusive conta própria e empregador"
"__export__.hr_cbo_14068","622020","Trabalhador agrícola polivalente"
"__export__.hr_cbo_18852","621005","Trabalhador agropecuário em geral"
"__export__.hr_cbo_13989","621005","Trabalhador braçal - na agropecuária - conta própria"
"__export__.hr_cbo_13990","621005","Trabalhador braçal - na agropecuária - exclusive conta própria"
"__export__.hr_cbo_13991","621005","Trabalhador braçal - na agropecuária - exclusive empregador"
"__export__.hr_cbo_18906","623305","Trabalhador da avicultura de corte"
"__export__.hr_cbo_18905","623310","Trabalhador da avicultura de postura"
"__export__.hr_cbo_18902","623205","Trabalhador da caprinocultura"
"__export__.hr_cbo_13992","621005","Trabalhador da coleta de sementes"
"__export__.hr_cbo_14380","631320","Trabalhador da criação de ostras"
"__export__.hr_cbo_14153","622505","Trabalhador da cultura de abacate"
"__export__.hr_cbo_14181","622510","Trabalhador da cultura de abacaxi"
"__export__.hr_cbo_14172","622505","Trabalhador da cultura de acerola"
"__export__.hr_cbo_18861","622205","Trabalhador da cultura de algodão"
"__export__.hr_cbo_14171","622505","Trabalhador da cultura de ameixa"
"__export__.hr_cbo_14195","622505","Trabalhador da cultura de amora"
"__export__.hr_cbo_18857","622105","Trabalhador da cultura de arroz"
"__export__.hr_cbo_14169","622505","Trabalhador da cultura de atemóia"
"__export__.hr_cbo_14151","622505","Trabalhador da cultura de banana"
"__export__.hr_cbo_18876","622605","Trabalhador da cultura de cacau"
"__export__.hr_cbo_18877","622610","Trabalhador da cultura de café"
"__export__.hr_cbo_14154","622505","Trabalhador da cultura de cajá"
"__export__.hr_cbo_14167","622505","Trabalhador da cultura de caju"
